Contig	ver. 6	ver. 7	Length
ctg7180000008434	Unassigned	Repeat	9978
ctg7180000008449	Unassigned	Rem. haplot.	13786
ctg7180000008436	Unassigned	Rem. haplot.	13882
ctg7180000008439	Unassigned	Rem. haplot.	12040
ctg7180000008447	Unassigned	Rem. haplot.	15069
ctg7180000008459	Unassigned	Repeat	6122
ctg7180000008481	Unassigned	Rem. haplot.	9598
ctg7180000008441	Unassigned	Rem. haplot.	17410
ctg7180000008444	Unassigned	Put. X	36434
ctg7180000008451	Unassigned	Rem. haplot.	15640
ctg7180000008463	Unassigned	Rem. haplot.	12477
ctg7180000008445	Unassigned	Rem. haplot.	16222
ctg7180000008448	Unassigned	Rem. haplot.	11760
ctg7180000008455	Unassigned	Rem. haplot.	10682
ctg7180000008475	Unassigned	Put. centr.	11588
ctg7180000008477	Unassigned	Put. centr.	9353
ctg7180000008483	Unassigned	Put. centr.	9944
ctg7180000008487	Unassigned	Put. centr.	8871
ctg7180000008469	Unassigned	Rem. haplot.	15575
ctg7180000008466	Unassigned	Rem. haplot.	157331
ctg7180000008480	Unassigned	Put. centr.	8564
ctg7180000008467	Unassigned	Repeat	28819
ctg7180000008470	Unassigned	Put. centr.	12285
ctg7180000008474	Unassigned	Rem. haplot.	8762
ctg7180000008468	Unassigned	Put. Y	42589
ctg7180000008472	Unassigned	Rem. haplot.	19866
ctg7180000008471	Unassigned	Put. centr.	11174
ctg7180000008478	Unassigned	Rem. haplot.	14025
ctg7180000008476	Unassigned	Rem. haplot.	12925
ctg7180000008479	Unassigned	Rem. haplot.	17975
ctg7180000008484	Unassigned	Put. centr.	9177
ctg7180000008491	Unassigned	Rem. haplot.	17206
ctg7180000008482	Unassigned	Put. centr.	64755
ctg7180000008486	Unassigned	Put. centr.	29083
ctg7180000008488	Unassigned	Put. centr.	8228
ctg7180000008489	Unassigned	Rem. haplot.	13005
ctg7180000008490	Unassigned	Put. haplot.	23368
ctg7180000008492	Unassigned	Rem. haplot.	22372
ctg7180000008494	Unassigned	Rem. haplot.	18669
ctg7180000008495	Unassigned	Rem. haplot.	23061
ctg7180000008497	Unassigned	Rem. haplot.	12739
ctg7180000008500	Unassigned	Repeat	10474
ctg7180000008499	Unassigned	Repeat	17962
ctg7180000008501	Unassigned	Put. Y	94387
ctg7180000008503	Unassigned	Rem. haplot.	11098
ctg7180000008505	Unassigned	Unassigned	55106
ctg7180000008507	Unassigned	Rem. haplot.	15911
ctg7180000008508	Unassigned	Rem. haplot.	16071
ctg7180000008509	Unassigned	Put. Y	66735
ctg7180000008514	Unassigned	Repeat	14013
ctg7180000008518	Unassigned	Repeat	15546
ctg7180000008510	Unassigned	Put. Y	126794
ctg7180000008511	Unassigned	Rem. haplot.	14969
ctg7180000008515	Unassigned	Repeat	43648
ctg7180000008516	Unassigned	Rem. haplot.	29173
ctg7180000008517	Unassigned	Repeat	21166
ctg7180000008519	Unassigned	Rem. haplot.	35302
ctg7180000008520	Unassigned	Rem. haplot.	31582
ctg7180000008525	Unassigned	Rem. haplot.	9115
ctg7180000008522	Unassigned	LG11	16408
ctg7180000008526	Unassigned	Rem. haplot.	12564
ctg7180000008524	Unassigned	Rem. haplot.	15206
ctg7180000008528	Unassigned	Rem. haplot.	12984
ctg7180000008530	Unassigned	Rem. haplot.	10941
ctg7180000008532	Unassigned	LG13	7387
ctg7180000008532	Unassigned	Rem. overl.	13283
ctg7180000008529	Unassigned	Rem. haplot.	20368
ctg7180000008531	Unassigned	LG13	10852
ctg7180000008531	Unassigned	Rem. overl.	11417
ctg7180000008534	Unassigned	Rem. haplot.	11471
ctg7180000008533	Unassigned	Rem. haplot.	16610
ctg7180000008548	Unassigned	Repeat	12616
ctg7180000008559	Unassigned	Repeat	9192
ctg7180000008557	Unassigned	Repeat	8804
ctg7180000008562	Unassigned	Repeat	9252
ctg7180000008543	Unassigned	Rem. haplot.	11072
ctg7180000008551	Unassigned	Rem. haplot.	10185
ctg7180000008536	Unassigned	Rem. haplot.	17453
ctg7180000008555	Unassigned	Rem. haplot.	8585
ctg7180000008550	Unassigned	Repeat	18589
ctg7180000008537	Unassigned	Rem. haplot.	13651
ctg7180000008539	Unassigned	Repeat	12263
ctg7180000008542	Unassigned	Rem. haplot.	8569
ctg7180000008549	Unassigned	Rem. haplot.	9636
ctg7180000008538	Unassigned	Rem. haplot.	11032
ctg7180000008540	Unassigned	Rem. haplot.	9483
ctg7180000008545	Unassigned	Rem. haplot.	9508
ctg7180000008569	Unassigned	Rem. haplot.	9444
ctg7180000008546	Unassigned	Repeat	18326
ctg7180000008563	Unassigned	Put. centr.	7597
ctg7180000008547	Unassigned	Rem. haplot.	11195
ctg7180000008554	Unassigned	Rem. haplot.	13507
ctg7180000008572	Unassigned	Rem. haplot.	13878
ctg7180000008561	Unassigned	Rem. haplot.	13859
ctg7180000008565	Unassigned	Put. centr.	8124
ctg7180000008567	Unassigned	Put. centr.	12460
ctg7180000008586	Unassigned	Repeat	8274
ctg7180000008573	Unassigned	Rem. haplot.	19903
ctg7180000008579	Unassigned	Rem. haplot.	10363
ctg7180000008558	Unassigned	Rem. haplot.	23637
ctg7180000008577	Unassigned	Rem. haplot.	20844
ctg7180000008564	Unassigned	Rem. haplot.	18369
ctg7180000008566	Unassigned	Rem. haplot.	7765
ctg7180000008568	Unassigned	Put. centr.	9036
ctg7180000008570	Unassigned	Rem. haplot.	13859
ctg7180000008574	Unassigned	Rem. haplot.	11586
ctg7180000008575	Unassigned	LG5	11116
ctg7180000008575	Unassigned	Rem. overl.	13064
ctg7180000008576	Unassigned	Rem. haplot.	17815
ctg7180000008578	Unassigned	Rem. haplot.	12771
ctg7180000008581	Unassigned	Put. haplot.	35397
ctg7180000008582	Unassigned	Rem. haplot.	22230
ctg7180000008583	Unassigned	Rem. haplot.	13804
ctg7180000008584	Unassigned	Rem. haplot.	15289
ctg7180000008589	Unassigned	Rem. haplot.	11445
ctg7180000008585	Unassigned	Rem. haplot.	24189
ctg7180000008587	Unassigned	Rem. haplot.	20414
ctg7180000008590	Unassigned	Rem. haplot.	10223
ctg7180000008591	Unassigned	LG2	19109
ctg7180000008591	Unassigned	Rem. overl.	4575
ctg7180000008593	Unassigned	Rem. haplot.	12278
ctg7180000008595	Unassigned	LG9	13115
ctg7180000008615	Unassigned	Repeat	15905
ctg7180000008604	Unassigned	Rem. haplot.	11719
ctg7180000008611	Unassigned	Repeat	8451
ctg7180000008605	Unassigned	Rem. haplot.	13585
ctg7180000008597	Unassigned	Rem. haplot.	10820
ctg7180000008600	Unassigned	Rem. haplot.	12737
ctg7180000008612	Unassigned	Rem. haplot.	14322
ctg7180000008610	Unassigned	Rem. haplot.	8346
ctg7180000008602	Unassigned	Rem. haplot.	11598
ctg7180000008599	Unassigned	Rem. haplot.	16054
ctg7180000008601	Unassigned	Rem. haplot.	23418
ctg7180000008613	Unassigned	Repeat	9946
ctg7180000008606	Unassigned	LG17	18198
ctg7180000008607	Unassigned	Rem. haplot.	14418
ctg7180000008608	Unassigned	Rem. haplot.	10206
ctg7180000008618	Unassigned	Rem. haplot.	14222
ctg7180000008609	Unassigned	Rem. haplot.	19185
ctg7180000008616	Unassigned	Rem. haplot.	10501
ctg7180000008620	Unassigned	LG16	53322
ctg7180000008621	Unassigned	LG19	64761
ctg7180000008621	Unassigned	Rem. overl.	44043
ctg7180000008622	Unassigned	Put. Y	23756
ctg7180000008623	Unassigned	Rem. haplot.	19554
ctg7180000008624	Unassigned	Put. Y	15689
ctg7180000008625	Unassigned	Rem. haplot.	13434
ctg7180000008630	Unassigned	Rem. haplot.	7684
ctg7180000008632	Unassigned	Rem. haplot.	16537
ctg7180000008631	Unassigned	Repeat	17321
ctg7180000008633	Unassigned	LG9	13043
ctg7180000008635	Unassigned	Rem. haplot.	11263
ctg7180000008643	Unassigned	LG18	16423
ctg7180000008645	Unassigned	Put. centr.	11849
ctg7180000008639	Unassigned	Rem. haplot.	19539
ctg7180000008644	Unassigned	Rem. haplot.	10460
ctg7180000008646	Unassigned	Rem. haplot.	11658
ctg7180000008637	Unassigned	Rem. haplot.	9177
ctg7180000008638	Unassigned	Rem. haplot.	14034
ctg7180000008636	Unassigned	Repeat	9097
ctg7180000008650	Unassigned	Rem. haplot.	7372
ctg7180000008640	Unassigned	Rem. haplot.	10376
ctg7180000008655	Unassigned	Repeat	11927
ctg7180000008656	Unassigned	Repeat	9731
ctg7180000008642	Unassigned	Rem. haplot.	9992
ctg7180000008652	Unassigned	Rem. haplot.	21534
ctg7180000008661	Unassigned	Put. centr.	18470
ctg7180000008662	Unassigned	Put. centr.	17284
ctg7180000008667	Unassigned	Put. centr.	12212
ctg7180000008670	Unassigned	Put. centr.	9859
ctg7180000008673	Unassigned	Put. centr.	10363
ctg7180000008658	Unassigned	Rem. haplot.	10810
ctg7180000008660	Unassigned	Repeat	10133
ctg7180000008659	Unassigned	Rem. haplot.	10143
ctg7180000008653	Unassigned	Rem. haplot.	17818
ctg7180000008674	Unassigned	Rem. haplot.	11732
ctg7180000008651	Unassigned	Rem. haplot.	8989
ctg7180000008679	Unassigned	Repeat	13135
ctg7180000008681	Unassigned	Rem. haplot.	10996
ctg7180000008678	Unassigned	Repeat	11903
ctg7180000008680	Unassigned	Rem. haplot.	26492
ctg7180000008683	Unassigned	Rem. haplot.	13674
ctg7180000008687	Unassigned	LG12	58797
ctg7180000008687	Unassigned	Rem. overl.	1340
ctg7180000008689	Unassigned	Rem. haplot.	15171
ctg7180000008690	Unassigned	Rem. haplot.	40961
ctg7180000008694	Unassigned	Rem. haplot.	25475
ctg7180000008696	Unassigned	Repeat	9247
ctg7180000008700	Unassigned	Rem. haplot.	10056
ctg7180000008701	Unassigned	Rem. haplot.	15755
ctg7180000008698	Unassigned	Repeat	29137
ctg7180000008705	Unassigned	Repeat	8465
ctg7180000008703	Unassigned	Rem. haplot.	14670
ctg7180000008704	Unassigned	Rem. haplot.	12009
ctg7180000008702	Unassigned	Rem. haplot.	15860
ctg7180000008707	Unassigned	Rem. haplot.	14447
ctg7180000008710	Unassigned	Repeat	10441
ctg7180000008708	Unassigned	Rem. haplot.	12412
ctg7180000008709	Unassigned	Rem. haplot.	18647
ctg7180000008711	Unassigned	LG1	57696
ctg7180000008716	Unassigned	Rem. haplot.	11741
ctg7180000008719	Unassigned	Rem. haplot.	9405
ctg7180000008720	Unassigned	Repeat	15076
ctg7180000008721	Unassigned	Repeat	28430
ctg7180000008717	Unassigned	Rem. haplot.	18718
ctg7180000008725	Unassigned	Rem. haplot.	12011
ctg7180000008724	Unassigned	Rem. haplot.	15043
ctg7180000008723	Unassigned	LG12	73197
ctg7180000008730	Unassigned	Zero cov.	11082
ctg7180000008728	Unassigned	LG12	10826
ctg7180000008728	Unassigned	Rem. overl.	10225
ctg7180000008732	Unassigned	Rem. haplot.	7365
ctg7180000008734	Unassigned	Rem. haplot.	14413
ctg7180000008733	Unassigned	Rem. haplot.	14380
ctg7180000008739	Unassigned	Zero cov.	7610
ctg7180000008742	Unassigned	Rem. haplot.	17269
ctg7180000008744	Unassigned	Rem. haplot.	9611
ctg7180000008743	Unassigned	LG8	5395
ctg7180000008743	Unassigned	Rem. overl.	18805
ctg7180000008747	Unassigned	Rem. haplot.	10833
ctg7180000008746	Unassigned	Rem. haplot.	18359
ctg7180000008748	Unassigned	LG7	18971
ctg7180000008749	Unassigned	LG16	6102
ctg7180000008749	Unassigned	Rem. overl.	14142
ctg7180000008750	Unassigned	Rem. haplot.	15624
ctg7180000008753	Unassigned	Repeat	10093
ctg7180000008782	Unassigned	Put. centr.	9988
ctg7180000008751	Unassigned	Rem. haplot.	11472
ctg7180000008781	Unassigned	Put. centr.	10292
ctg7180000008772	Unassigned	Put. centr.	19304
ctg7180000008779	Unassigned	Put. centr.	10738
ctg7180000008780	Unassigned	Put. centr.	14881
ctg7180000008788	Unassigned	Repeat	7050
ctg7180000008774	Unassigned	Rem. haplot.	12089
ctg7180000008773	Unassigned	Put. centr.	19358
ctg7180000008754	Unassigned	Repeat	18549
ctg7180000008771	Unassigned	Rem. haplot.	11175
ctg7180000008775	Unassigned	Put. centr.	13634
ctg7180000008765	Unassigned	Put. centr.	17622
ctg7180000008752	Unassigned	Rem. haplot.	24270
ctg7180000008757	Unassigned	Rem. haplot.	13095
ctg7180000008756	Unassigned	Rem. haplot.	12953
ctg7180000008759	Unassigned	Rem. haplot.	10295
ctg7180000008760	Unassigned	Rem. haplot.	12578
ctg7180000008761	Unassigned	Rem. haplot.	11125
ctg7180000008786	Unassigned	Rem. haplot.	11859
ctg7180000008763	Unassigned	Rem. haplot.	24112
ctg7180000008776	Unassigned	Put. centr.	9725
ctg7180000008764	Unassigned	Rem. haplot.	12458
ctg7180000008770	Unassigned	Rem. haplot.	9308
ctg7180000008769	Unassigned	Rem. haplot.	9131
ctg7180000008777	Unassigned	Put. centr.	13306
ctg7180000008783	Unassigned	Rem. haplot.	19101
ctg7180000008778	Unassigned	Put. centr.	10592
ctg7180000008792	Unassigned	Rem. haplot.	11829
ctg7180000008784	Unassigned	Rem. haplot.	23835
ctg7180000008791	Unassigned	Rem. haplot.	16570
ctg7180000008794	Unassigned	Rem. haplot.	11703
ctg7180000008796	Unassigned	Rem. haplot.	18283
ctg7180000008798	Unassigned	Rem. haplot.	17373
ctg7180000008797	Unassigned	LG6	23143
ctg7180000008797	Unassigned	Rem. overl.	95
ctg7180000008799	Unassigned	Repeat	17248
ctg7180000008803	Unassigned	Rem. haplot.	5342
ctg7180000008801	Unassigned	Repeat	11651
ctg7180000008805	Unassigned	Rem. haplot.	9028
ctg7180000008808	Unassigned	Rem. haplot.	14282
ctg7180000008807	Unassigned	Rem. haplot.	9210
ctg7180000008800	Unassigned	Put. Y	22427
ctg7180000008809	Unassigned	Rem. haplot.	11208
ctg7180000008812	Unassigned	Rem. haplot.	18359
ctg7180000008814	Unassigned	Rem. haplot.	12951
ctg7180000008815	Unassigned	Put. Y	12871
ctg7180000008817	Unassigned	Put. Y	10462
ctg7180000008802	Unassigned	Rem. haplot.	8790
ctg7180000008821	Unassigned	Repeat	7872
ctg7180000008823	Unassigned	Repeat	7806
ctg7180000008824	Unassigned	Repeat	14329
ctg7180000008822	Unassigned	Rem. haplot.	10491
ctg7180000008827	Unassigned	Repeat	13663
ctg7180000008828	Unassigned	Repeat	8870
ctg7180000008820	Unassigned	Rem. haplot.	9594
ctg7180000008830	Unassigned	Repeat	19098
ctg7180000008818	Unassigned	Rem. haplot.	6970
ctg7180000008819	Unassigned	Rem. haplot.	10975
ctg7180000008826	Unassigned	Rem. haplot.	9001
ctg7180000008831	Unassigned	LG16	44553
ctg7180000008831	Unassigned	Rem. overl.	9610
ctg7180000008832	Unassigned	LG20	8805
ctg7180000008833	Unassigned	Put. centr.	18291
ctg7180000008834	Unassigned	Put. centr.	17256
ctg7180000008838	Unassigned	Rem. haplot.	27310
ctg7180000008835	Unassigned	Put. centr.	13421
ctg7180000008840	Unassigned	Rem. haplot.	14083
ctg7180000008836	Unassigned	Put. centr.	12949
ctg7180000008844	Unassigned	Repeat	9827
ctg7180000008845	Unassigned	Repeat	9483
ctg7180000008843	Unassigned	Repeat	13530
ctg7180000008839	Unassigned	Rem. haplot.	17681
ctg7180000008841	Unassigned	Rem. haplot.	15068
ctg7180000008842	Unassigned	Rem. haplot.	19668
ctg7180000008847	Unassigned	Rem. haplot.	10347
ctg7180000008846	Unassigned	Rem. haplot.	12480
ctg7180000008849	Unassigned	Rem. haplot.	12523
ctg7180000008848	Unassigned	Rem. haplot.	11041
ctg7180000008853	Unassigned	Repeat	9378
ctg7180000008854	Unassigned	Put. Y	11492
ctg7180000008851	Unassigned	Rem. haplot.	13868
ctg7180000008855	Unassigned	Put. Y	41055
ctg7180000008852	Unassigned	Repeat	9699
ctg7180000008850	Unassigned	Rem. haplot.	18469
ctg7180000008860	Unassigned	Rem. haplot.	8762
ctg7180000008859	Unassigned	LG9	7531
ctg7180000008859	Unassigned	Rem. overl.	4945
ctg7180000008861	Unassigned	Rem. haplot.	14806
ctg7180000008864	Unassigned	Repeat	11899
ctg7180000008869	Unassigned	Repeat	12096
ctg7180000008865	Unassigned	Repeat	11735
ctg7180000008868	Unassigned	Rem. haplot.	10234
ctg7180000008866	Unassigned	Rem. haplot.	12901
ctg7180000008863	Unassigned	Rem. haplot.	14373
ctg7180000008875	Unassigned	Repeat	11781
ctg7180000008874	Unassigned	Rem. haplot.	19114
ctg7180000008876	Unassigned	Rem. haplot.	17316
ctg7180000008877	Unassigned	Put. autos.	18004
ctg7180000008880	Unassigned	Rem. haplot.	15296
ctg7180000008879	Unassigned	Rem. haplot.	17267
ctg7180000008882	Unassigned	Repeat	62690
ctg7180000008886	Unassigned	Rem. haplot.	11415
ctg7180000008885	Unassigned	Rem. haplot.	16414
ctg7180000008887	Unassigned	LG12	348306
ctg7180000008890	Unassigned	Rem. haplot.	19549
ctg7180000008889	Unassigned	Unassigned	40995
ctg7180000008893	Unassigned	Rem. haplot.	14018
ctg7180000008896	Unassigned	Rem. haplot.	5901
ctg7180000008894	Unassigned	Rem. haplot.	15059
ctg7180000008895	Unassigned	Rem. haplot.	8260
ctg7180000008899	Unassigned	Repeat	9074
ctg7180000008898	Unassigned	Rem. haplot.	18183
ctg7180000008900	Unassigned	Put. Y	46931
ctg7180000008903	Unassigned	Repeat	12421
ctg7180000008905	Unassigned	Rem. haplot.	6299
ctg7180000008908	Unassigned	Repeat	14541
ctg7180000008906	Unassigned	Put. autos.	24249
ctg7180000008913	Unassigned	Rem. haplot.	9674
ctg7180000008907	Unassigned	Rem. haplot.	10852
ctg7180000008914	Unassigned	Rem. haplot.	11168
ctg7180000008912	Unassigned	Rem. haplot.	10857
ctg7180000008910	Unassigned	Rem. haplot.	13382
ctg7180000008915	Unassigned	Rem. haplot.	10536
ctg7180000008917	Unassigned	Repeat	17008
ctg7180000008918	Unassigned	Repeat	12369
ctg7180000008916	Unassigned	Rem. haplot.	11542
ctg7180000008923	Unassigned	Repeat	8079
ctg7180000008919	Unassigned	Rem. haplot.	13969
ctg7180000008920	Unassigned	Rem. haplot.	10692
ctg7180000008888	Unassigned	Put. Y	45866
ctg7180000008922	Unassigned	Rem. haplot.	10704
ctg7180000008904	Unassigned	Rem. haplot.	16516
ctg7180000008928	Unassigned	LG2	16113
ctg7180000008933	Unassigned	LG3	4757
ctg7180000008933	Unassigned	Rem. overl.	24095
ctg7180000008934	Unassigned	LG3	7683
ctg7180000008934	Unassigned	Rem. overl.	1807
ctg7180000008935	Unassigned	Rem. haplot.	15828
ctg7180000008937	Unassigned	LG3	15630
ctg7180000008937	Unassigned	Rem. overl.	9188
ctg7180000008938	Unassigned	Rem. haplot.	6766
ctg7180000008939	Unassigned	LG3	4563
ctg7180000008940	Unassigned	Rem. haplot.	14177
ctg7180000008943	Unassigned	LG3	10070
ctg7180000008942	Unassigned	Rem. haplot.	15564
ctg7180000008944	Unassigned	LG1	24662
ctg7180000008944	Unassigned	Rem. overl.	3371
ctg7180000008947	Unassigned	Zero cov.	7986
ctg7180000008948	Unassigned	Rem. haplot.	9280
ctg7180000008950	Unassigned	Rem. haplot.	15503
ctg7180000008949	Unassigned	Put. Y	20781
ctg7180000008952	Unassigned	Rem. haplot.	9592
ctg7180000008951	Unassigned	Put. Y	22626
ctg7180000008954	Unassigned	Rem. haplot.	12463
ctg7180000008957	Unassigned	Repeat	11266
ctg7180000008955	Unassigned	Rem. haplot.	15971
ctg7180000008956	Unassigned	Put. Y	63463
ctg7180000008958	Unassigned	Rem. haplot.	10225
ctg7180000008959	Unassigned	Rem. haplot.	22414
ctg7180000008961	Unassigned	Rem. haplot.	15546
ctg7180000008965	Unassigned	Repeat	10470
ctg7180000008967	Unassigned	Repeat	8146
ctg7180000008968	Unassigned	Repeat	10582
ctg7180000008962	Unassigned	Put. Y	37112
ctg7180000008970	Unassigned	Repeat	7192
ctg7180000008971	Unassigned	Repeat	7892
ctg7180000008973	Unassigned	Repeat	10128
ctg7180000008976	Unassigned	Repeat	10984
ctg7180000008979	Unassigned	Repeat	10229
ctg7180000008977	Unassigned	Repeat	14396
ctg7180000008980	Unassigned	Repeat	11495
ctg7180000008963	Unassigned	Rem. haplot.	9842
ctg7180000008974	Unassigned	Repeat	12734
ctg7180000008984	Unassigned	Repeat	9744
ctg7180000008985	Unassigned	Repeat	12551
ctg7180000008986	Unassigned	Repeat	10832
ctg7180000008987	Unassigned	Repeat	10526
ctg7180000008988	Unassigned	Repeat	14421
ctg7180000008982	Unassigned	Repeat	22609
ctg7180000008966	Unassigned	Repeat	12418
ctg7180000008969	Unassigned	Repeat	12963
ctg7180000008981	Unassigned	Repeat	8889
ctg7180000008991	Unassigned	Repeat	6801
ctg7180000008983	Unassigned	Repeat	8806
ctg7180000008990	Unassigned	Repeat	13260
ctg7180000008964	Unassigned	Repeat	15896
ctg7180000008989	Unassigned	Repeat	18525
ctg7180000008993	Unassigned	Rem. haplot.	11556
ctg7180000008992	Unassigned	Put. autos.	92144
ctg7180000008998	Unassigned	Zero cov.	13177
ctg7180000008996	Unassigned	Rem. haplot.	7900
ctg7180000008994	Unassigned	LG3	228
ctg7180000008994	Unassigned	Rem. overl.	24250
ctg7180000008997	Unassigned	Rem. haplot.	20721
ctg7180000009001	Unassigned	Rem. haplot.	14062
ctg7180000009003	Unassigned	Repeat	15229
ctg7180000009004	Unassigned	Repeat	13543
ctg7180000009008	Unassigned	Repeat	8326
ctg7180000009013	Unassigned	Rem. haplot.	7639
ctg7180000009015	Unassigned	Repeat	8535
ctg7180000009010	Unassigned	Repeat	11096
ctg7180000009007	Unassigned	Repeat	11294
ctg7180000009014	Unassigned	Rem. haplot.	9046
ctg7180000009006	Unassigned	Rem. haplot.	11002
ctg7180000009016	Unassigned	Rem. haplot.	11753
ctg7180000009005	Unassigned	Rem. haplot.	13672
ctg7180000009017	Unassigned	Rem. haplot.	8151
ctg7180000009019	Unassigned	LG6	17673
ctg7180000009023	Unassigned	Rem. haplot.	8199
ctg7180000009024	Unassigned	Repeat	13615
ctg7180000009027	Unassigned	Put. centr.	19514
ctg7180000009026	Unassigned	Rem. haplot.	9622
ctg7180000009030	Unassigned	Put. centr.	19167
ctg7180000009029	Unassigned	Rem. haplot.	17533
ctg7180000009028	Unassigned	Put. centr.	13483
ctg7180000009035	Unassigned	Put. centr.	17436
ctg7180000009038	Unassigned	Repeat	13802
ctg7180000009039	Unassigned	Rem. haplot.	16459
ctg7180000009040	Unassigned	Rem. haplot.	15732
ctg7180000009044	Unassigned	Repeat	9004
ctg7180000009045	Unassigned	Rem. haplot.	14357
ctg7180000009046	Unassigned	Rem. haplot.	12520
ctg7180000009049	Unassigned	Rem. haplot.	22773
ctg7180000009051	Unassigned	Rem. haplot.	8558
ctg7180000009048	Unassigned	Rem. haplot.	12728
ctg7180000009047	Unassigned	Rem. haplot.	6969
ctg7180000009053	Unassigned	Rem. haplot.	26267
ctg7180000009054	Unassigned	Rem. haplot.	23119
ctg7180000009060	Unassigned	Rem. haplot.	8316
ctg7180000009058	Unassigned	Rem. haplot.	13634
ctg7180000009056	Unassigned	Rem. haplot.	20626
ctg7180000009059	Unassigned	Rem. haplot.	8814
ctg7180000009063	Unassigned	LG13	6177
